"firstname","freq"
"khadijah",0.0004310842
"khadiza",1.8e-05
"khadra",1.01e-05
"khai",2.82666666666667e-05
"khaila",1.35e-05
"khaira",3.04e-05
"khairi",9.42e-06
"khaled",6.216e-05
"khaleda",1.35e-05
"khaleel",5.18e-05
"khaleesi",3.04e-05
"khalia",1.35e-05
"khalid",0.000285699
"khalif",1.101e-05
"khalifa",2.511e-05
"khalifah",1.26e-05
"khalil",8.16e-05
"khalila",1.35e-05
"khalilah",1.01e-05
"khalim",9.42e-06
"khalisah",2.03e-05
"khalise",1.01e-05
"khamani",3.14e-05
"khang",9.42e-06
"khanh",1.26e-05
"khansa",3.04e-05
"khari",1.57e-05
"kharis",1.35e-05
"khatijah",1.01e-05
"khattab",1.26e-05
"khawaja",1.101e-05
"khawla",1.69e-05
"khawlah",2.195e-05
"khaya",2.51e-05
"khayam",1.101e-05
"khayrah",1.69e-05
"khi",9.42e-06
"khian",1.26e-05
"khianna",1.69e-05
"khiara",1.69e-05
"khizar",4.08e-05
"khizer",1.78e-05
"khizra",1.01e-05
"khloe",0.00010473
"khola",1.01e-05
"khuram",1.725e-05
"khurram",1.26e-05
"khush",2.7505e-05
"khushal",1.256e-05
"khushi",9.8e-05
"khushpreet",1.69e-05
"khyan",1.26e-05
"khyla",1.35e-05
"khylan",1.26e-05
"khyle",9.42e-06
"khyra",2.81333333333333e-05
"ki",1.88333333333333e-05
"kia",0.0002384955
"kiaan",0.0001365935
"kiah",9.42e-06
"kial",9.42e-06
"kiall",1.26e-05
"kiam",1.26e-05
"kian-lee",3.45e-05
"kiana",0.000139642333333333
"kiane",1.57e-05
"kiani",1.01e-05
"kianna",9.4611e-05
"kiao",9.42e-06
"kiara",0.000400903666666667
"kiara-leigh",1.18e-05
"kiarah",1.01e-05
"kiaran",1.26e-05
"kiarna",3.72e-05
"kiaya",1.69e-05
"kidus",1.101e-05
"kie",1.57e-05
"kiean",2.2e-05
"kiedis",1.048e-05
"kieffer",9.42e-06
"kiegan",1.57333333333333e-05
"kiel",1.154e-05
"kienna",1.69e-05
"kier",3.375e-05
"kiera",0.00076014
"kiera-louise",1.35e-05
"kierah",1.01e-05
"kieran",0.00399623716666667
"kieran-lee",1.57e-05
"kieren",6.4362e-05
"kiernan",1.88e-05
"kieron",0.001230704
"kierra",2.59e-05
"kiesha",4.565e-05
"kiki",5.065e-05
"kilian",1.98733333333333e-05
"killian",2.93e-05
"kim",6.60798e-05
"kimani",1.69e-05
"kimaya",3.04e-05
"kimberlee",1.01e-05
"kimberley",0.001075683
"kimi",1.57e-05
"kimia",1.35e-05
"kimiya",1.35e-05
"kimmi",1.01e-05
"kimon",9.42e-06
"kimora",2.7e-05
"kimran",4.39e-05
"kin",1.26e-05
"kinan",1.725e-05
"kincso",1.01e-05
"kinda",1.01e-05
"king",3.61e-05
"kinga",6.42e-05
"kingson",9.42e-06
"kinza",9.42e-06
"kinzah",1.01e-05
"kion",2.30333333333333e-05
"kiona",1.01e-05
"kioni",1.01e-05
"kip",2.195e-05
"kipp",9.42e-06
"kira",0.000434125
"kira-leigh",1.01e-05
"kirah",1.605e-05
"kiran",9.38548e-05
"kirandeep",3.71666666666667e-05
"kiranjit",1.01e-05
"kirat",2.25333333333333e-05
"kirby",1.651e-05
"kiren",1.26e-05
"kiri",3.21e-05
"kiril",1.57e-05
"kirill",3.77e-05
"kirin",1.725e-05
"kirk",0.0001224425
"kirpa",2.03e-05
"kirra",1.46e-05
"kirsten",0.000170609
"kirstie",2.03e-05
"kirstin",5.97e-05
"kirsty",0.00168133266666667
"kirstyn",3.04e-05
"kirtan",1.256e-05
"kirthika",1.01e-05
"kisha",1.69e-05
"kishen",1.4135e-05
"kit",6.01225e-05
"kitana",2.36e-05
"kitt",3.455e-05
"kitty",0.000364867333333333
"kitty-rose",1.01e-05
"kiy",9.42e-06
"kiya",4.997725e-05
"kiyaan",4.71e-05
"kiyah",1.57333333333333e-05
"kiyan",0.0001004525
"kiyana",1.01e-05
"kiyani",9.42e-06
"kiyomi",1.01e-05
"kizzi",1.52e-05
"kizzie",2.785e-05
"kizzy",4.5625e-05
"klara",3.83e-05
"klaudia",8.1068e-05
"klay",0.000131861
"klayton",2.40666666666667e-05
"klea",1.52e-05
"kleio",1.01e-05
"kleo",9.42e-06
"klevis",2.2e-05
"kloe",6.76e-05
"knox",2.2e-05
"koan",9.42e-06
"kobe",0.0001616795
"koben",1.57e-05
"kobi",7.926425e-05
"kobie",0.000122442
"koby",0.0001444195
"koden",9.42e-06
"kodey",1.88e-05
"kodi",9.2581e-05
"kodie",5.80333333333333e-05
"kody",0.000159075
"koen",1.57e-05
"kofi",0.000132907333333333
"kohan",1.571e-05
"kohen",1.88e-05
"kojo",1.26e-05
"kolby",5.65e-05
"kole",5.965e-05
"kolos",9.42e-06
"komal",7.77e-05
"konner",1.88e-05
"konnie",2.36e-05
"konnor",3.35333333333333e-05
"konrad",3.455e-05
"konstantin",3.45e-05
"konstantina",1.35e-05
"konstantinos",1.57e-05
"kora",2.025e-05
"koray",2.952e-05
"korban",1.78e-05
"korben",2.98e-05
"korbin",1.885e-05
"kordian",2.83e-05
"koren",1.35e-05
"korey",5.46413333333333e-05
"kori",2.61666666666667e-05
"korie",1.154e-05
"korina",1.01e-05
"kornelia",0.0001114845
"kortney",1.69e-05
"kory",3.14e-05
"kosisochukwu",9.42e-06
"kourosh",1.464e-05
"kourtney",2.21e-05
"kowsar",1.01e-05
"kray",1.57e-05
"krina",1.01e-05
"kris",3.295e-05
"krish",0.000206160666666667
"krishan",8.3715e-05
"krishanth",9.42e-06
"krishay",1.26e-05
"krishen",9.42e-06
"krishi",9.42e-06
"krishiv",1.411e-05
"krishna",4.632e-05
"krishti",1.01e-05
"krisia",2.7e-05
"krista",4.56e-05
"kristal",2.535e-05
"kristan",1.726e-05
"kristaps",1.101e-05
"kristel",1.35e-05
"kristen",5.028e-05
"kristers",2.2e-05
"kristi",4.055e-05
"kristian",0.000285699
"kristiana",1.86e-05
"kristie",2.03e-05
"kristin",2.4475e-05
"kristina",0.000202704
"kristine",1.01e-05
"kristof",1.885e-05
"kristofer",1.725e-05
"kristoffer",1.101e-05
"kriston",1.26e-05
"kristopher",4.24e-05
"kristupas",4.24e-05
"kristy",1.18e-05
"kristyna",1.01e-05
"krisztian",1.26e-05
"kritika",1.685e-05
"kriya",1.35e-05
"krupa",2.36e-05
"kruz",2.83e-05
"krystal",0.0001114895
"krystal-rose",2.03e-05
"krystian",0.000109884
"krystyna",2.03e-05
"krzysztof",0.000100466
"ksawery",9.42e-06
"ksenia",2.25e-05
"kseniya",1.01e-05
"kubra",1.8e-05
"kudakwashe",2.2e-05
"kudzai",1.01e-05
"kulreet",1.01e-05
"kulsoom",1.69e-05
"kulsum",2.36e-05
"kulthum",1.01e-05
"kumail",9.42e-06
"kumayl",9.42e-06
"kunaal",9.42e-06
"kunal",3.14e-05
"kunashe",1.01e-05
"kunj",1.26e-05
"kuran",9.42e-06
"kurt",0.0001334255
"kurtis",0.00021191125
"kurtiss",9.42e-06
"kush",5.65e-05
"kushagra",9.42e-06
"kushal",2.355e-05
"kwabena",1.73e-05
"kwadwo",1.57e-05
"kwaku",2.5125e-05
"kwame",3.61e-05
"kwasi",1.101e-05
"kwesi",1.15133333333333e-05
"kwok",9.42e-06
"ky",2.355e-05
"kyah",3.176e-05
"kyal",5.34e-05
"kyana",1.35e-05
"kyanna",2.875e-05
"kyanne",1.855e-05
"kyara",1.35e-05
"kyarah",1.01e-05
"kyas",9.42e-06
"kyce",9.42e-06
"kyden",2.2e-05
"kye",0.0004882
"kyel",9.42e-06
"kyelan",1.26e-05
"kyeron",9.42e-06
"kyesha",1.01e-05
"kyla",0.00029054225
"kyla-jo",1.01e-05
"kyla-leigh",1.01e-05
"kyla-mai",1.69e-05
"kyla-rose",1.01e-05
"kylah",5.29333333333333e-05
"kylan",2.985e-05
"kylar",9.42e-06
"kyle",0.0054581075
"kyler",1.28e-05
"kylie",0.000109798
"kylo",0.0002072105
"kym",1.835e-05
"kymani",4.945e-05
"kymara",1.01e-05
"kymarni",9.42e-06
"kymberley",1.01e-05
"kymberly",1.01e-05
"kynan",1.26e-05
"kyng",9.42e-06
"kyo",9.42e-06
"kyomie",1.01e-05
"kyra",0.000648653
"kyra-leigh",1.35e-05
"kyra-louise",1.35e-05
"kyra-mai",1.01e-05
"kyrah",2.23e-05
"kyran",0.0002693734
"kyree",2.511e-05
"kyreece",1.36333333333333e-05
"kyrell",1.26e-05
"kyren",1.88e-05
"kyrene",1.01e-05
"kyrese",2.09333333333333e-05
"kyriakos",1.57e-05
"kyrie",1.605e-05
"kyro",3.66333333333333e-05
"kyron",0.00017502975
"kyron-lee",1.26e-05
"kyrone",1.415e-05
"kyrus",9.42e-06
"kysha",1.01e-05
"l-jay",9.42e-06
"la",1.35e-05
"la'tia",1.01e-05
"laasya",1.01e-05
"labib",1.256e-05
"labiba",1.01e-05
"labibah",1.01e-05
"lacee",2.025e-05
"lacey",0.0026351525
"lacey-",1.01e-05
"lacey-anne",1.01e-05
"lacey-jane",2.7e-05
"lacey-jay",1.35e-05
"lacey-jo",2.02333333333333e-05
"lacey-leigh",8.11e-05
"lacey-louise",2.03e-05
"lacey-may",4.39e-05
"lacey-rae",3.04e-05
"lacey-rose",1.69e-05
"lachlan",0.0001938675
"lacie",0.0002381775
"lacie-jayne",1.35e-05
"lacie-mae",0.0001115005
"lacie-mai",5.575e-05
"lacy",4.9e-05
"ladan",1.01e-05
"lady",2.03e-05
"laetitia",2.7e-05
"laia",1.8e-05
"laibah",3.04e-05
"laicey",1.01e-05
"laighton",1.57e-05
"laila-grace",1.01e-05
"laila-mai",2.7e-05
"lailaa",1.46333333333333e-05
"lailah",2.955e-05
"lain",9.42e-06
"laina",2.025e-05
"laine",1.605e-05
"lainee",1.01e-05
"lainey",9.79696e-05
"lainey-rae",2.03e-05
"lainie",2.03e-05
"laiton",2.2e-05
"lakeisha",4.16666666666667e-05
"laken",2.2e-05
"lakesha",1.35e-05
"lakhai",9.42e-06
"laksh",2.04e-05
"lakshana",1.01e-05
"lakshmi",4.05e-05
"lakshya",1.57e-05
"lalana",1.01e-05
"lalita",2.4475e-05
"lamar",3.6375e-05
"lamara",1.35e-05
"lamees",1.86e-05
"lamia",1.35e-05
"lamin",1.88e-05
"lamisah",2.53e-05
"lamont",9.42e-06
"lamorna",1.69e-05
"lamya",1.35e-05
"lana",0.000724667
"lana-mae",1.01e-05
"lana-rose",1.69e-05
"lanah",2.025e-05
"lanaya",1.01e-05
"lanayah",1.35e-05
"lance",5.526e-05
"landen",1.57e-05
"lander",9.42e-06
"lando",9.42e-06
"landon",9.1e-05
"laney",5.97e-05
"lani",3.04e-05
"lanie",1.69e-05
"lanika",1.01e-05
"lano",1.01e-05
"lanya",2.87e-05
"laquita",1.01e-05
"lara",0.00164190275
"laraib",8.11e-05
"lareb",1.01e-05
"lareen",2.03e-05
"laren",1.69e-05
"laria",1.35e-05
"lariah",1.35e-05
"larin",2.03e-05
"lariya",1.01e-05
"lark",2.36e-05
"larna",2.36e-05
"larni",1.18e-05
"larry",2.72333333333333e-05
"lars",5.34e-05
"larson",1.26e-05
"larsson",9.42e-06
"lasha",1.01e-05
"lashae",1.69e-05
"lashay",1.35e-05
"lashaya",1.35e-05
"lassana",1.57e-05
"laszlo",2.4488e-05
"latanya",1.01e-05
"latesha",1.01e-05
"latham",9.42e-06
"lathan",2.2e-05
"lathen",9.42e-06
"latia",1.69e-05
"latifah",2.365e-05
"latisha",6.1929e-05
"latitia",1.35e-05
"latiya",1.01e-05
"latoya",2.77e-05
"latrell",9.42e-06
"lauchlan",1.256e-05
"launa",1.18e-05
"laura-beth",1.01e-05
"laura-jayne",2.03e-05
"laura-rose",1.01e-05
"lauran",2.025e-05
"laurance",9.42e-06
"laurel",8.78e-05
"laurelle",1.69e-05
"lauren",0.009555808
"lauren-mae",1.01e-05
"laurena",1.01e-05
"laurence",0.000291978
"laurens",1.101e-05
"laurent",1.411e-05
"lauretta",1.69e-05
"laurie",8.58016666666667e-05
"lauryn",0.000778697
"lava",1.52e-05
"lavanya",2.03e-05
"lavender",1.69e-05
"lavia",1.01e-05
"lavin",2.36e-05
"lawa",1.57e-05
"lawan",1.101e-05
"lawand",3.03333333333333e-05
"lawen",9.42e-06
"lawi",3.45e-05
"lawrance",9.42e-06
"lawrence",0.000390350666666667
"lawrie",1.26e-05
"lawy",3.45e-05
"laxmi",1.35e-05
"layal",1.855e-05
"layan",0.000101352
"layana",2.53e-05
"layanne",1.01e-05
"laycee",3.21e-05
"layci",1.35e-05
"laycie",2.705e-05
"layla",0.0021790685
"layla-ann",2.03e-05
"layla-faye",1.01e-05
"layla-grace",5.41e-05
"layla-jayne",1.35e-05
"layla-leigh",1.18e-05
"layla-mae",9.0086e-05
"layla-mai",5.07e-05
"layla-marie",1.69e-05
"layla-may",7.77e-05
"layla-rae",4.73e-05
"layla-rose",0.000256758
"laylah",7.09333333333333e-05
"laylan",1.57e-05
"layland",1.57e-05
"laylon",9.42e-06
"layna",1.52e-05
"layne",2.2e-05
"layth",5.025e-05
"layton-james",9.42e-06
"layton-lee",9.42e-06
"layyinah",1.01e-05
"lazar",1.20433333333333e-05
"lazarus",1.048e-05
"lazer",9.42e-06
"lazo",1.26e-05
"le",2.03e-05
"lea",0.000266894
"leah",0.00530521633333333
"leah-ann",1.01e-05
"leah-jayne",1.01e-05
"leah-louise",1.35e-05
"leah-mae",2.7e-05
"leah-marie",1.80333333333333e-05
"leah-may",1.69e-05
"leaha",1.52e-05
"leala",2.03e-05
"lealand",9.42e-06
"leam",1.88e-05
"leana",3.04e-05
"leander",1.57e-05
"leandra",2.025e-05
"leandre",9.42e-06
"leandro",6.38666666666667e-05
"leann",1.01e-05
"leanna",0.000110357
"leanne",0.0005270306
"leart",2.2e-05
"leasha",1.01e-05
"lebron",1.101e-05
"ledley",9.42e-06
"lee",0.001004656
"lee-anne",1.35e-05
"leea",1.35e-05
"leeanne",1.01e-05
"leela",9.626e-05
"leelah",2.7e-05
"leelan",2.72e-05
"leema",1.01e-05
"leen",2.7e-05
"leena",0.000158785
"leeroy",1.493e-05
"leesha",1.01e-05
"leeson",2.51e-05
"leeyah",1.01e-05
"leeza",1.35e-05
"lei",9.42e-06
"leia",0.000304056
"leia-rose",1.35e-05
"leiah",1.52e-05
"leif",2.278e-05
"leigh",7.2002e-05
"leigh-ann",2.03e-05
"leigh-anne",4.225e-05
"leigha",0.00010302875
"leighann",2.36e-05
"leighanna",1.01e-05
"leigharna",1.01e-05
"leighla",1.91666666666667e-05
"leighton",0.000445816
"leighton-james",1.57e-05
"leila",0.000813068333333333
"leila-mae",1.01e-05
"leila-rae",2.03e-05
"leilah-mae",1.01e-05
"leiland",1.57e-05
"leina",1.01e-05
"leisha",2.7e-05
"leith",1.26e-05
"leja",1.35e-05
"lela",1.855e-05
"lelah",1.01e-05
"leland",0.0002464395
"leland-james",9.42e-06
"lelani",1.01e-05
"lelia",1.01e-05
"lema",1.91333333333333e-05
"lemar",3.611e-05
"lemuel",3.326e-05
"lenard",1.88e-05
"lenay",1.35e-05
"lene",1.01e-05
"leni",1.26e-05
"lenka",1.91333333333333e-05
"lenna",1.68666666666667e-05
"lennan",9.42e-06
"lennard",2.51e-05
"lenni",1.445e-05
"lennie",1.35e-05
"lennon",0.000563026
"lennox",0.000155431
"lenny",0.000298257
"lenox",1.26e-05
"leo",0.005462817
"leo-james",4.71e-05
"leo-jay",9.42e-06
"leola",2.36e-05
"leon",0.002902514
"leon-james",9.42e-06
"leona",0.000454395
"leonard",0.000241745
"leonardas",9.42e-06
"leonardo",0.000988958
"leonas",2.83e-05
"leone",2.03e-05
"leonel",3.14e-05
"leoni",0.0001594756
"leoni-may",1.01e-05
"leonidas",8.16e-05
"leonie",0.000309687
"leonis",9.42e-06
"leonnie",2.25e-05
"leonor",4.05e-05
"leonora",3.72e-05
"leonore",1.35e-05
"leopold",7.535e-05
"leroy",5.97e-05
"lerryn",1.35e-05
"lesedi",1.01e-05
"leshay",1.01e-05
"lesley",2.025e-05
"lesley-anne",1.35e-05
"leslie",3.09666666666667e-05
"lester",1.464e-05
"letisha",4.61666666666667e-05
"letisia",1.01e-05
"letitia",3.72e-05
"letizia",1.35e-05
"lettie",3.94e-05
"leuan",1.26e-05
"lev",4.71e-05
"levan",9.42e-06
"levente",1.88e-05
"levi",0.0002855548
"levi-james",1.88e-05
"levi-jay",1.256e-05
"levin",1.26e-05
"levon",2.04e-05
"levy",9.42e-06
"lewes",1.57e-05
"lewi",3.87e-05
"lewie",0.000109884
"lewin",1.88e-05
"lewis",0.007754688
"lewy",9.42e-06
"lexa",1.18e-05
"lexi",0.0009611645
"lexi-ann",3.04e-05
"lexi-anne",1.01e-05
"lexi-grace",2.7e-05
"lexi-jai",1.01e-05
"lexi-jayne",1.35e-05
"lexi-lea",1.01e-05
"lexi-lei",1.01e-05
"lexi-leigh",2.36e-05
"lexi-lou",1.69e-05
"lexi-mai",5.74e-05
"lexi-marie",3.04e-05
"lexi-rae",1.69e-05
"lexi-rose",6.25e-05
"lexie",0.0003293945
"lexie-grace",1.35e-05
"lexie-lou",1.35e-05
"lexie-mae",5.07e-05
"lexie-mai",1.35e-05
"lexii",1.01e-05
"lexii-mae",1.18e-05
"lexus",2.947e-05
"lexx",9.42e-06
"lexxi",1.01e-05
"lexxie",2.7e-05
"lexy",1.86e-05
"leya",5.91e-05
"leyah",2.03e-05
"leyan",1.01e-05
"leyana",1.35e-05
"leyla",0.0002424005
"leylah",1.685e-05
"leyland",4.395e-05
"leyna",1.01e-05
"leyton",0.0001726985
"li",1.01e-05
"lia",0.000314191333333333
"liaba",1.35e-05
"liabah",1.01e-05
"liah",1.35e-05
"liam",0.00468839466666667
"liam-james",1.26e-05
"lian",1.689e-05
"liana",0.000152028
"lianna",5.29333333333333e-05
"lianne",5.07e-05
"liara",4.895e-05
"liarna",1.01e-05
"liba",2.03e-05
"libah",1.01e-05
"liban",4.08e-05
"libbey",1.35e-05
"libbi",6.839675e-05
"libbie",0.000170593
"libby",0.000864871
"libby-jo",1.35e-05
"libby-may",1.01e-05
"libby-rose",1.35e-05
"liberty",0.0005118275
"libi",1.69e-05
"lida",1.52e-05
"lidia",9.29e-05
"lidya",2.36e-05
"liela",1.01e-05
"liepa",6.42e-05
"liesel",1.52e-05
"liev",9.42e-06
"lijah",9.42e-06
"lila",0.000268026
"lilac",1.35e-05
"lile",1.01e-05
"lilee",2.025e-05
"lili",0.000304056
"lili-mae",2.14e-05
"lili-mai",1.685e-05
"lili-may",1.35e-05
"lilia",0.000249163
"lilia-mae",1.01e-05
"lilia-rose",1.35e-05
"liliah",1.35e-05
"lilian",0.000182433333333333
"liliana",0.000280407
"liliane",3.38e-05
"lilianne",1.35e-05
"lilie",4.39e-05
"lilie-mae",1.01e-05
"lilija",1.01e-05
"lilijana",1.35e-05
"lilith",5.235e-05
"liliwen",1.35e-05
"liliya",2.03e-05
"liljana",1.01e-05
"lilla",3.71571428571429e-05
"lillani",1.01e-05
"lilley",4.4775e-05
"lilli",0.000202704333333333
"lilli-ann",1.69e-05
"lilli-ella",1.01e-05
"lilli-mae",5.07e-05
"lilli-mai",1.35e-05
"lilli-rose",1.01e-05
"lillia",0.000146385666666667
"lilliah",1.52e-05
"lillian",0.000304056
"lilliana",3.94e-05
"lillianna",3.885e-05
"lillie",0.0005574365
"lillie-ann",3.38e-05
"lillie-anne",1.35e-05
"lillie-grace",3.885e-05
"lillie-mae",0.000202704
"lillie-mai",3.715e-05
"lillie-marie",1.52e-05
"lillie-may",0.000135136
"lillie-rae",1.01e-05
"lillie-rose",0.000131758
"lilliemae",1.01e-05
"lillimae",1.35e-05
"lillith",1.35e-05
"lilly",0.00319821966666667
"lilly-",3.38e-05
"lilly-ann",0.000118244
"lilly-anna",1.01e-05
"lilly-anne",5.29e-05
"lilly-bow",1.01e-05
"lilly-ella",2.705e-05
"lilly-grace",8.78e-05
"lilly-jade",1.35e-05
"lilly-jane",1.35e-05
"lilly-jo",2.025e-05
"lilly-mae",0.000104718
"lilly-mai",0.000130083
"lilly-may",0.00044426
"lilly-rae",2.25e-05
"lilly-rose",0.000175667666666667
"lillyana",1.01e-05
"lillyann",1.69e-05
"lillyanna",2.705e-05
"lillyella",1.01e-05
"lillymae",1.01e-05
"lillymay",2.36e-05
"lillyrose",1.01e-05
"lilo",2.025e-05
"lily",0.009473037
"lily-",1.69e-05
"lily-ann",8.33223333333333e-05
"lily-anne",4.73e-05
"lily-beau",1.01e-05
"lily-beth",1.01e-05
"lily-ella",8.11e-05
"lily-jay",1.18e-05
"lily-jo",1.9425e-05
"lily-louise",2.025e-05
"lily-mae",0.0001638565
"lily-mai",6.68862e-05
"lily-marie",3.72e-05
"lily-may",0.000172298
"lily-rae",4.73e-05
"lily-rose",0.000125001
"lily-sue",1.685e-05
"lilya",3.5475e-05
"lilyana",1.01e-05
"lilyanna",4.39e-05
"lilybelle",1.35e-05
"lilyella",1.46333333333333e-05
"lilymae",2.365e-05
"lilyrose",3.04e-05
"lima",1.01e-05
"lin",1.57e-05
"lincoln",0.000215572333333333
"lincoln-james",2.2e-05
"lincon",2.04e-05
"linda",7.94e-05
"linden",3.295e-05
"lindon",1.464e-05
"lindsay",3.715e-05
"lindsey",1.685e-05
"linh",1.01e-05
"link",2.51e-05
"linnea",1.86e-05
"linton",4.08e-05
"linzi",1.01e-05
"liona",1.35e-05
"lionel",1.571e-05
"liora",2.7e-05
"lira",1.01e-05
"lisa",0.000279281333333333
"lisa-marie",6.76e-05
"lisamarie",2.03e-05
"lisha",2.03e-05
"lissy",1.01e-05
"lita",1.855e-05
"liv",7.179025e-05
"livi",1.8e-05
"livia",0.000216205
"livvi",2.365e-05
"livvie",3.04e-05
"livvy",8.11e-05
"livy",2.03e-05
"liwia",2.03e-05
"liya",6.3084e-05
"liyah",4.05e-05
"liyan",1.305e-05
"liyana",7.095e-05
"liz",1.52e-05
"liza",7.43e-05
"lizzie",2.36e-05
"lizzy",1.57666666666667e-05
"llana",1.35e-05
"llayton",9.42e-06
"llewellyn",3.14e-05
"llewelyn",3.77e-05
"lleyton",4.555e-05
"llinos",3.38e-05
"llion",1.57e-05
"lloyd",0.000119303
"llyr",2.93333333333333e-05
"llywelyn",1.674e-05
"lochie",1.415e-05
"lochlain",1.101e-05
"lochlan",0.000113024
"lochlann",2.67e-05
"locke",1.26e-05
"lockie",8.79e-05
"locklen",9.42e-06
"locryn",1.57e-05
"logan",4.44833333333333e-05
"logan-jay",1.26e-05
"logan-lee",4.71e-05
"loghan",1.88e-05
"lois",0.001329964
"lojain",1.01e-05
"loki",6.28e-05
"lola",0.00267456766666667
"lola-belle",1.35e-05
"lola-faith",1.01e-05
"lola-grace",4.39e-05
"lola-jade",1.01e-05
"lola-jane",1.01e-05
"lola-louise",2.36e-05
"lola-mae",3.82666666666667e-05
"lola-marie",1.69e-05
"lola-rae",4.39e-05
"lola-rose",0.0001131845
"lola-sue",1.01e-05
"lolita",1.822e-05
"lolly",1.01e-05
"london",2.28e-05
"loni",1.69e-05
"lonnie",9.76e-06
"lora",2.87e-05
"loralei",1.35e-05
"loran",2.7e-05
"lorand",9.42e-06
"lorcan",0.000128706
"lord",1.674e-05
"lordina",1.69e-05
"loredana",1.01e-05
"lorelai",7.43e-05
"lorelei",0.000128379
"lorell",1.01e-05
"lorelle",1.46333333333333e-05
"lorena",7.77e-05
"lorenna",1.35e-05
"lorenz",1.256e-05
"lorenzo",0.00030035
"loretta",6.42e-05
"loriana",1.01e-05
"lorien",1.23666666666667e-05
"lorik",2.2e-05
"lorin",1.855e-05
"loris",1.26e-05
"lorissa",1.01e-05
"lorne",9.42e-06
"lorraine",5.40406666666667e-05
"lorretta",1.01e-05
"lotan",4.08e-05
"lotte",2.365e-05
"lotti",2.11e-05
"lottie",0.000239866
"lottie-grace",2.36e-05
"lottie-louise",2.03e-05
"lottie-mai",1.35e-05
"lottie-may",1.855e-05
"lotty",1.46333333333333e-05
"lotus",2.7e-05
"lou",2.03e-05
"louanne",1.01e-05
"louay",9.42e-06
"loucas",9.42e-06
"loui",6.59e-05
"louie",0.00169081775
"louis",0.00506723366666667
"louis-james",9.42e-06
"louisa",0.000712843
"louise",0.004422327
"louisha",1.35e-05
"louisiana",1.35e-05
"louix",1.73e-05
"louiza",1.35e-05
"loulia",1.01e-05
"loulou",1.35e-05
"lourenco",1.57e-05
"loveday",2.365e-05
"loveleen",1.01e-05
"lovell",1.1975e-05
"lovella",1.69e-05
"lovelle",1.214e-05
"lowell",2.045e-05
"lowen",2.36e-05
"lowenna",7.09e-05
"lowri",0.000222974
"lowrie",1.35e-05
"loxie",1.01e-05
"loyd",1.26e-05
"lua",1.685e-05
"luan",3.925e-05
"luana",1.01e-05
"luanna",1.01e-05
"luanne",1.01e-05
"lubaabah",1.01e-05
"lubna",2.36e-05
"lubos",9.42e-06
"luc",0.000130830666666667
"luca",0.00127273642857143
"lucah",9.42e-06
"lucan",1.88e-05
"lucas",0.001139657
"lucas-james",4.39666666666667e-05
"lucas-jay",9.42e-06
"lucca",0.000114594
"luchia",2.195e-05
"luci",4.95333333333333e-05
"lucia",0.000834465
"lucian",2.51e-05
"luciana",4.528e-05
"lucianna",2.36e-05
"luciano",5.02333333333333e-05
"lucie",0.000949331
"lucie-mai",1.01e-05
"lucien",6.275e-05
"lucienne",1.01e-05
"lucifer",1.26e-05
"lucile",1.69e-05
"lucio",2.2e-05
"lucious",1.26e-05
"lucius",4.4e-05
"lucja",6.08e-05
"lucky",2.2e-05
"lucus",3.455e-05
"lucy",0.006962885
"lucy-",1.35e-05
"lucy-ann",2.195e-05
"lucy-anne",2.195e-05
"lucy-lou",1.35e-05
"lucy-mae",2.87e-05
"lucy-mai",1.01e-05
"lucy-may",1.01e-05
"ludo",4.71e-05
"ludovic",3.14e-05
"ludovico",9.42e-06
"luella",0.000101372
"luen",9.42e-06
"luena",2.03e-05
"luey",1.26e-05
"lui",2.51e-05
"luie",1.26e-05
"luigi",2.83e-05
"luis",0.0004630835
"luisa",0.000108108
"luise",1.01e-05
"lujain",3.885e-05
"lujane",1.01e-05
"lujayn",1.35e-05
"luka",0.000367327
"lukas",0.000375699333333333
"luke",0.004547638
"lukrecija",1.35e-05
"lukus",1.57e-05
"lula-rose",1.35e-05
"lulah",1.69e-05
"lulu",0.000165542
"lumen",1.01e-05
"lumi",2.03e-05
"luna",0.002415557
"luna-grace",1.69e-05
"luna-leigh",1.69e-05
"luna-mae",3.38e-05
"luna-may",1.01e-05
"luna-rae",3.04e-05
"luna-rey",1.01e-05
"luna-rose",6.42e-05
"lunar",4.05e-05
"luned",1.01e-05
"luqmaan",2.355e-05
"luqman",8.4783e-05
"luthando",9.42e-06
"luther",1.885e-05
"lux",1.26e-05
"lwsi",1.01e-05
"lyall",1.26e-05
"lyam",2.12e-05
"lyan",1.69e-05
"lyana",1.35e-05
"lyara",1.01e-05
"lydia",0.003408807
"lydia-rose",3.545e-05
"lydon",9.42e-06
"lyes",9.42e-06
"lyla-belle",1.01e-05
"lyla-grace",1.35e-05
"lyla-louise",1.01e-05
"lyla-mae",3.72e-05
"lyla-may",2.36e-05
"lyla-rae",3.72e-05
"lylah",0.000162163333333333
"lyle",6.043625e-05
"lyncon",1.26e-05
"lynden",2.61666666666667e-05
"lyndon",6.91e-05
"lyndsey",1.01e-05
"lynn",3.21e-05
"lyon",1.411e-05
"lyra",0.0004473002
"lysander",3.77e-05
"lyssa",1.69e-05
"lyssia",1.01e-05
"lyubomir",1.26e-05
"lyvia",1.69e-05
"maahi",2.51e-05
"maahir",1.26e-05
"maahirah",1.69e-05
"maame",4.05e-05
